Implement,GivenName,LastName,Initials,OfficeName,Description,Mail,StreetAddress,City,PostalCode,State,Country,Company,Department,EmployeeID,ExtensionAttribute1,Title,Phone,Manager,ProfilePath,ScriptPath,HomeDirectory,HomeDrive,Password,PasswordNeverExpires,Enabled,TargetOU,ProxyAddresses
Yes,Valorie,Friedman,V,St Catherines Cream,Human Working Drone,VFriedman@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE858,6858,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!VFriedman,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK859
Yes,Carri,Moses,C,St Catherines Cream,Human Working Drone,CMoses@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE859,6859,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!CMoses,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK860
Yes,Cori,Sosa,C,St Catherines Cream,Human Working Drone,CSosa@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE860,6860,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!CSosa,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK861
Yes,Rona,Blanchard,R,St Catherines Cream,Human Working Drone,RBlanchard@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE861,6861,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!RBlanchard,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK862
Yes,Brigette,Huber,B,St Catherines Cream,Human Working Drone,BHuber@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE862,6862,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!BHuber,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK863
Yes,Chantel,Frye,C,St Catherines Cream,Human Working Drone,CFrye@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE863,6863,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!CFrye,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK864
Yes,Christin,Krueger,C,St Catherines Cream,Human Working Drone,CKrueger@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE864,6864,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!CKrueger,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK865
Yes,Melonie,Bernard,M,St Catherines Cream,Human Working Drone,MBernard@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE865,6865,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!MBernard,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK866
Yes,Milagros,Rosario,M,St Catherines Cream,Human Working Drone,MRosario@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE866,6866,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!MRosario,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK867
Yes,Nellie,Rubio,N,St Catherines Cream,Human Working Drone,NRubio@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE867,6867,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!NRubio,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK868
Yes,Selina,Mullen,S,St Catherines Cream,Human Working Drone,SMullen@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE868,6868,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!SMullen,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK869
Yes,Sherie,Benjamin,S,St Catherines Cream,Human Working Drone,SBenjamin@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE869,6869,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!SBenjamin,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK870
Yes,Hannah,Haley,H,St Catherines Cream,Human Working Drone,HHaley@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE870,6870,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!HHaley,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK871
Yes,Mayra,Chung,M,St Catherines Cream,Human Working Drone,MChung@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE871,6871,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!MChung,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK872
Yes,Venus,Moyer,V,St Catherines Cream,Human Working Drone,VMoyer@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE872,6872,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!VMoyer,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK873
Yes,Angeline,Choi,A,St Catherines Cream,Human Working Drone,AChoi@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE873,6873,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!AChoi,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK874
Yes,Francis,Horne,F,St Catherines Cream,Human Working Drone,FHorne@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE874,6874,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!FHorne,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK875
Yes,Lavonne,Yu,L,St Catherines Cream,Human Working Drone,LYu@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE875,6875,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!LYu,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK876
Yes,Tessa,Woodward,T,St Catherines Cream,Human Working Drone,TWoodward@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE876,6876,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!TWoodward,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK877
Yes,Andria,Ali,A,St Catherines Cream,Human Working Drone,AAli@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE877,6877,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!AAli,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK878
Yes,Latisha,Nixon,L,St Catherines Cream,Human Working Drone,LNixon@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE878,6878,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!LNixon,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK879
Yes,Linette,Hayden,L,St Catherines Cream,Human Working Drone,LHayden@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE879,6879,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!LHayden,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK880
Yes,Machelle,Rivers,M,St Catherines Cream,Human Working Drone,MRivers@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE880,6880,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!MRivers,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK881
Yes,Maryellen,Estes,M,St Catherines Cream,Human Working Drone,MEstes@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE881,6881,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!MEstes,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK882
Yes,Pearl,Mccarty,P,St Catherines Cream,Human Working Drone,PMccarty@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE882,6882,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!PMccarty,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK883
Yes,Tori,Richmond,T,St Catherines Cream,Human Working Drone,TRichmond@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE883,6883,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!TRichmond,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK884
Yes,Corey,Stuart,C,St Catherines Cream,Human Working Drone,CStuart@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE884,6884,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!CStuart,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK885
Yes,Dione,Maynard,D,St Catherines Cream,Human Working Drone,DMaynard@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE885,6885,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!DMaynard,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK886
Yes,Joey,Brandt,J,St Catherines Cream,Human Working Drone,JBrandt@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE886,6886,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!JBrandt,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK887
Yes,Mattie,Oconnell,M,St Catherines Cream,Human Working Drone,MOconnell@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE887,6887,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!MOconnell,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK888
Yes,Glenna,Hanna,G,St Catherines Cream,Human Working Drone,GHanna@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE888,6888,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!GHanna,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK889
Yes,Lila,Sanford,L,St Catherines Cream,Human Working Drone,LSanford@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE889,6889,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!LSanford,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK890
Yes,Nicola,Sheppard,N,St Catherines Cream,Human Working Drone,NSheppard@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE890,6890,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!NSheppard,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK891
Yes,Marti,Church,M,St Catherines Cream,Human Working Drone,MChurch@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE891,6891,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!MChurch,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK892
Yes,Michaela,Burch,M,St Catherines Cream,Human Working Drone,MBurch@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE892,6892,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!MBurch,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK893
Yes,Viola,Levy,V,St Catherines Cream,Human Working Drone,VLevy@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE893,6893,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!VLevy,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK894
Yes,Alyson,Rasmussen,A,St Catherines Cream,Human Working Drone,ARasmussen@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE894,6894,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!ARasmussen,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK895
Yes,Cherise,Coffey,C,St Catherines Cream,Human Working Drone,CCoffey@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE895,6895,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!CCoffey,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK896
Yes,Jada,Ponce,J,St Catherines Cream,Human Working Drone,JPonce@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE896,6896,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!JPonce,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK897
Yes,Mark,Faulkner,M,St Catherines Cream,Human Working Drone,MFaulkner@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE897,6897,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!MFaulkner,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK898
Yes,Marlena,Donaldson,M,St Catherines Cream,Human Working Drone,MDonaldson@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE898,6898,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!MDonaldson,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK899
Yes,Davina,Schmitt,D,St Catherines Cream,Human Working Drone,DSchmitt@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE899,6899,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!DSchmitt,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK900
Yes,Dori,Novak,D,St Catherines Cream,Human Working Drone,DNovak@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE900,6900,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!DNovak,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK901
Yes,Juliette,Costa,J,St Catherines Cream,Human Working Drone,JCosta@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE901,6901,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!JCosta,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK902
Yes,Minnie,Montes,M,St Catherines Cream,Human Working Drone,MMontes@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE902,6902,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!MMontes,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK903
Yes,Violet,Booker,V,St Catherines Cream,Human Working Drone,VBooker@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE903,6903,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!VBooker,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK904
Yes,Angelita,Cordova,A,St Catherines Cream,Human Working Drone,ACordova@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE904,6904,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!ACordova,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK905
Yes,Consuelo,Waller,C,St Catherines Cream,Human Working Drone,CWaller@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE905,6905,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!CWaller,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK906
Yes,Dorene,Arellano,D,St Catherines Cream,Human Working Drone,DArellano@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE906,6906,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!DArellano,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK907
Yes,Freda,Maddox,F,St Catherines Cream,Human Working Drone,FMaddox@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE907,6907,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!FMaddox,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK908
Yes,Flora,Mata,F,St Catherines Cream,Human Working Drone,FMata@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE908,6908,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!FMata,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK909
Yes,Leila,Bonilla,L,St Catherines Cream,Human Working Drone,LBonilla@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE909,6909,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!LBonilla,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK910
Yes,Lucretia,Stanton,L,St Catherines Cream,Human Working Drone,LStanton@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE910,6910,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!LStanton,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK911
Yes,Lupe,Compton,L,St Catherines Cream,Human Working Drone,LCompton@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE911,6911,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!LCompton,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK912
Yes,Roxane,Kaufman,R,St Catherines Cream,Human Working Drone,RKaufman@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE912,6912,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!RKaufman,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK913
Yes,Charles,Dudley,C,St Catherines Cream,Human Working Drone,CDudley@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE913,6913,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!CDudley,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK914
Yes,Estella,Mcpherson,E,St Catherines Cream,Human Working Drone,EMcpherson@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE914,6914,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!EMcpherson,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK915
Yes,Maryjo,Beltran,M,St Catherines Cream,Human Working Drone,MBeltran@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE915,6915,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!MBeltran,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK916
Yes,Milissa,Dickson,M,St Catherines Cream,Human Working Drone,MDickson@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE916,6916,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!MDickson,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK917
Yes,Pennie,Mccann,P,St Catherines Cream,Human Working Drone,PMccann@breezeyob.com,Main St.,St. Catherines, L2R 3N1,Ontario,Canada,Breezeyob.com,Sales,BYE917,6917,Drone,(905) 228-0036,BMorris,\\scWinServer01\Profile\%username%,\\scWinServer01\Script\logon.vbs,\\scWinServer01\Home\%username%,H:,sc1!PMccann,FALSE,TRUE,"U=Users,OU=Staff,OU=Sales",SMTP:CHECK;SMTP:CHECK918
